QUESTIONNAIRE_ID,CONVERSION_ERROR,IS_JSON,ERROR_MESSAGE,GENERATED_QUESTIONNAIRES,QUESTIONS_WITH_MISSING_ANSWERS,NOT_UNIOUE_QUESTION_CODES,GENERATED_QUESTION_NUMBER,QUESTION_NUMBER_DEVIATION,QUESTION_NUMBER_DEVIATION_FROM_SAMPLE,AVERAGE_GENERATED_ANSWER_NUMBER,AVERAGE_ANSWER_NUMBER_DEVIATION
500100040,True,False,"Expecting ',' delimiter: line 74 column 2 (char 992)",-1,-1,0,0,0,-1,0,0
500100041,True,False,"Expecting ',' delimiter: line 74 column 2 (char 992)",-1,-1,0,0,0,-1,0,0
500100042,True,False,"Expecting ',' delimiter: line 74 column 2 (char 992)",-1,-1,0,0,0,-1,0,0
500100043,True,False,"Expecting ',' delimiter: line 91 column 1 (char 1339)",-1,-1,0,0,0,-1,0,0
500100044,True,False,"Expecting ',' delimiter: line 1 column 983 (char 982)",-1,-1,0,0,0,-1,0,0
500100045,True,False,"Expecting ',' delimiter: line 1 column 1636 (char 1635)",-1,-1,0,0,0,-1,0,0
500100046,True,False,"Expecting ',' delimiter: line 74 column 1 (char 1169)",-1,-1,0,0,0,-1,0,0
500100047,True,False,"Expecting ',' delimiter: line 71 column 1 (char 1083)",-1,-1,0,0,0,-1,0,0
500100048,False,True,,1,-1,0,4,4,-1,4.0,-1.25
500100049,False,True,,1,-1,0,4,2,-1,4.0,-2.166666666666667
500100050,False,True,,1,-1,0,4,1,-1,4.0,-1.2000000000000002
500100051,True,False,"Expecting ',' delimiter: line 1 column 1348 (char 1347)",-1,-1,0,0,0,-1,0,0
500100052,True,False,"Expecting ',' delimiter: line 80 column 1 (char 1099)",-1,-1,0,0,0,-1,0,0
500100053,True,False,"Expecting ',' delimiter: line 80 column 1 (char 1099)",-1,-1,0,0,0,-1,0,0
500100054,True,False,"Expecting ',' delimiter: line 80 column 1 (char 1099)",-1,-1,0,0,0,-1,0,0
500100055,True,False,"Expecting ',' delimiter: line 102 column 1 (char 1357)",-1,-1,0,0,0,-1,0,0
500100056,True,False,"Expecting ',' delimiter: line 108 column 1 (char 1352)",-1,-1,0,0,0,-1,0,0
500100057,True,False,"Expecting ',' delimiter: line 108 column 1 (char 1352)",-1,-1,0,0,0,-1,0,0
500100058,True,False,"Expecting ',' delimiter: line 108 column 1 (char 1352)",-1,-1,0,0,0,-1,0,0
500100059,True,False,"Expecting ',' delimiter: line 1 column 2270 (char 2269)",-1,-1,0,0,0,-1,0,0
500100060,True,False,"Expecting ',' delimiter: line 108 column 1 (char 1303)",-1,-1,0,0,0,-1,0,0
500100061,True,False,"Expecting ',' delimiter: line 108 column 1 (char 1303)",-1,-1,0,0,0,-1,0,0
500100062,True,False,"Expecting ',' delimiter: line 108 column 1 (char 1303)",-1,-1,0,0,0,-1,0,0
500100063,True,False,"Expecting ',' delimiter: line 111 column 1 (char 1533)",-1,-1,0,0,0,-1,0,0
500100064,True,False,"Expecting ',' delimiter: line 120 column 1 (char 1610)",-1,-1,0,0,0,-1,0,0
500100065,True,False,"Expecting ',' delimiter: line 120 column 1 (char 1610)",-1,-1,0,0,0,-1,0,0
500100066,True,False,"Expecting ',' delimiter: line 120 column 1 (char 1610)",-1,-1,0,0,0,-1,0,0
