QUESTIONNAIRE_ID,BLEU_SCORE,ROUGE_L_PRECISION,ROUGE_L_RECALL,ROUGE_L_F1
500100019,0.028136389815337778,0.19674122174122172,0.19674122174122172,0.18715637716511438
500100021,0.023507913416490445,0.19406084656084654,0.19406084656084654,0.18675950130048308
500100022,0.029267708786013556,0.2776212676212676,0.2776212676212676,0.2747202149840831
500100023,0.011636917883183202,0.25934065934065936,0.25934065934065936,0.25297931697931697
500100024,0.02752039535127076,0.3779166666666667,0.3779166666666666,0.36466991168640345
500100025,0.030223411870324943,0.2893785612535613,0.28937856125356126,0.26502486867414465
500100026,0.07216789903298312,0.3910576351752823,0.39105763517528225,0.3808349964522202
500100027,0.025570133192952493,0.22252174908424907,0.22252174908424907,0.21591645547811472
500100028,0.02945985356315715,0.30847500713572135,0.3084750071357214,0.30381395918566856
500100029,0.013116783524576838,0.2276094276094276,0.22760942760942765,0.21818530997626434
500100030,0.02968899155186712,0.22718013468013468,0.22718013468013468,0.21566988204008364
500100031,0.1619052177577593,0.4357091321377035,0.4357091321377035,0.4297509718496969
500100033,0.053300384116436526,0.36916666666666664,0.36916666666666664,0.3578177378177378
500100034,0.059359497957510894,0.33614024864024866,0.33614024864024866,0.33412899838529125
500100035,0.04157349777778437,0.25261524190095613,0.2526152419009562,0.2423662096765613
500100036,0.03496433363853887,0.30429414335664334,0.30429414335664334,0.2999015203119221
500100037,0.011570829006140376,0.20108826358826354,0.20108826358826365,0.18902644630775697
500100038,0.04290119664051893,0.29635776662950575,0.2963577666295058,0.2904213603256319
500100039,0.0732677036406867,0.35899122807017536,0.3589912280701754,0.34818253154679246
500100040,0.024392697302255222,0.3439153439153439,0.3439153439153439,0.33928571428571425
500100041,0.010568714189746514,0.2600267379679145,0.2600267379679144,0.24983861362808732
500100042,0.019502044986237598,0.2122420981795982,0.2122420981795982,0.2045390976950197
500100043,0.021692251583338845,0.24987789987789988,0.24987789987789988,0.24738489943458888
500100044,0.016306447167906888,0.3487360853432282,0.3487360853432282,0.3361919429322992
500100046,0.04121024276598585,0.35095529470529474,0.35095529470529474,0.34858646692742795
500100047,0.020883161403058417,0.3396062271062271,0.3396062271062271,0.3368669715321551
500100049,0.008313877565135535,0.24721574721574716,0.2472157472157472,0.24520202020202023
500100050,0.04298897785708458,0.2899055866161129,0.28990558661611293,0.2839187944624258
500100051,0.012742369052650295,0.2627596477596477,0.2627596477596478,0.24243575577441628
500100052,0.011358232659106094,0.24893162393162388,0.2489316239316239,0.24406394574355755
500100053,0.0052109038850945,0.20334656084656086,0.20334656084656083,0.19140324981386306
500100055,0.00796944555981127,0.20060142290534447,0.20060142290534444,0.1945413393872219
500100056,0.012283443117484354,0.25876076084409416,0.25876076084409416,0.25342980946471777
500100057,0.04926152820180612,0.2940841951258618,0.29408419512586176,0.2879181694289717
500100058,0.022093825119940114,0.2815082644628099,0.28150826446280997,0.27578097585072703
500100059,0.028417497565587698,0.2733274997061762,0.2733274997061762,0.26840271235598523
500100060,0.009992637431673175,0.1935428768762102,0.1935428768762102,0.18514021445111511
500100061,0.04905023826123033,0.2663247863247864,0.26632478632478634,0.2644980912807
500100062,0.030556290118976637,0.24999756312781524,0.24999756312781524,0.24654124392007754
500100063,0.059634535845975487,0.29550569800569804,0.295505698005698,0.2917330773004484
500100064,0.013240390781169004,0.3569871794871795,0.3569871794871795,0.350017094017094
500100065,0.035315768596602536,0.1938339438339438,0.1938339438339438,0.18977251538827894
500100066,0.03157749776378583,0.26255772005772005,0.2625577200577201,0.2574239150025075
