ID,GENERATED,GROUND_TRUTH,R1_PRECISION,R1_RECALL,R1_F1_SCORE,R2_PRECISION,R2_RECALL,R2_F1_SCORE,RL_PRECISION,RL_RECALL,RL_F1_SCORE
4,Do you feel that the teambuilding activities have helped improve collaboration within your team?,Have you noticed any positive changes in team dynamics or morale as a result of participating in team-building initiatives?,0.21428571428571427,0.15,0.1764705882352941,0.0,0.0,0.0,0.14285714285714285,0.1,0.11764705882352941
4,Do you feel that the teambuilding activities have helped improve collaboration within your team?,What aspects of past team-building initiatives do you think were particularly effective?,0.21428571428571427,0.23076923076923078,0.22222222222222224,0.07692307692307693,0.08333333333333333,0.08,0.14285714285714285,0.15384615384615385,0.14814814814814817
4,Do you feel that the teambuilding activities have helped improve collaboration within your team?,What aspects of past team-building initiatives do you think need improvement?,0.2857142857142857,0.3333333333333333,0.30769230769230765,0.07692307692307693,0.09090909090909091,0.08333333333333334,0.21428571428571427,0.25,0.23076923076923075
4,Do you feel that the teambuilding activities have helped improve collaboration within your team?,Do you have any suggestions for new team-building activities or improvements to existing ones?,0.42857142857142855,0.4,0.4137931034482759,0.07692307692307693,0.07142857142857142,0.07407407407407408,0.2857142857142857,0.26666666666666666,0.2758620689655172
5,Do you feel that the teambuilding activities have helped increase the overall productivity of your team?,Which team or department do you belong to?,0.1875,0.375,0.25,0.06666666666666667,0.14285714285714285,0.09090909090909091,0.125,0.25,0.16666666666666666
5,Do you feel that the teambuilding activities have helped increase the overall productivity of your team?,Which team-building activities have you found most beneficial or enjoyable? (Select all that apply),0.3125,0.3333333333333333,0.3225806451612903,0.06666666666666667,0.07142857142857142,0.0689655172413793,0.125,0.13333333333333333,0.12903225806451615
5,Do you feel that the teambuilding activities have helped increase the overall productivity of your team?,Have you noticed any positive changes in team dynamics or morale as a result of participating in team-building initiatives?,0.25,0.2,0.22222222222222224,0.0,0.0,0.0,0.1875,0.15,0.16666666666666663
5,Do you feel that the teambuilding activities have helped increase the overall productivity of your team?,What aspects of past team-building initiatives do you think were particularly effective?,0.25,0.3076923076923077,0.27586206896551724,0.06666666666666667,0.08333333333333333,0.07407407407407407,0.125,0.15384615384615385,0.13793103448275862
5,Do you feel that the teambuilding activities have helped increase the overall productivity of your team?,What aspects of past team-building initiatives do you think need improvement?,0.25,0.3333333333333333,0.28571428571428575,0.06666666666666667,0.09090909090909091,0.07692307692307691,0.125,0.16666666666666666,0.14285714285714288
5,Do you feel that the teambuilding activities have helped increase the overall productivity of your team?,Do you have any suggestions for new team-building activities or improvements to existing ones?,0.3125,0.3333333333333333,0.3225806451612903,0.06666666666666667,0.07142857142857142,0.0689655172413793,0.25,0.26666666666666666,0.2580645161290323
6,What improvements would you suggest for the teambuilding activities?,Which team or department do you belong to?,0.1111111111111111,0.125,0.11764705882352941,0.0,0.0,0.0,0.1111111111111111,0.125,0.11764705882352941
6,What improvements would you suggest for the teambuilding activities?,Which team-building activities have you found most beneficial or enjoyable? (Select all that apply),0.2222222222222222,0.13333333333333333,0.16666666666666669,0.0,0.0,0.0,0.1111111111111111,0.06666666666666667,0.08333333333333334
6,What improvements would you suggest for the teambuilding activities?,Have you noticed any positive changes in team dynamics or morale as a result of participating in team-building initiatives?,0.1111111111111111,0.05,0.06896551724137932,0.0,0.0,0.0,0.1111111111111111,0.05,0.06896551724137932
6,What improvements would you suggest for the teambuilding activities?,What aspects of past team-building initiatives do you think were particularly effective?,0.2222222222222222,0.15384615384615385,0.18181818181818185,0.0,0.0,0.0,0.2222222222222222,0.15384615384615385,0.18181818181818185
6,What improvements would you suggest for the teambuilding activities?,What aspects of past team-building initiatives do you think need improvement?,0.3333333333333333,0.25,0.28571428571428575,0.0,0.0,0.0,0.2222222222222222,0.16666666666666666,0.1904761904761905
6,What improvements would you suggest for the teambuilding activities?,Do you have any suggestions for new team-building activities or improvements to existing ones?,0.5555555555555556,0.3333333333333333,0.4166666666666667,0.125,0.07142857142857142,0.09090909090909091,0.4444444444444444,0.26666666666666666,0.33333333333333337
