QUESTIONNAIRE_ID,BLEU_SCORE,ROUGE_L_PRECISION,ROUGE_L_RECALL,ROUGE_L_F1
500100044,0.13097004279160004,0.3890873015873016,0.38908730158730154,0.37852653022931654
500100045,0.05936896373020788,0.33995726495726497,0.33995726495726497,0.3333066933066933
500100046,0.04405386405662204,0.3728956228956229,0.3728956228956229,0.3710853613109252
500100047,0.023112486465206344,0.27898809523809526,0.27898809523809526,0.27729739657066316
500100048,0.0499094095424245,0.33594709251221855,0.3359470925122186,0.33399734350206867
500100049,0.12287551777519745,0.4232422397863575,0.4232422397863574,0.4169793363052164
500100050,0.010617461953926346,0.23007498453927025,0.23007498453927025,0.22590303933471634
500100051,0.025567930030820637,0.3249013949013949,0.3249013949013948,0.31803181160002747
500100052,0.03308697688881803,0.3019735819735819,0.30197358197358193,0.2958485958485958
500100053,0.023189655983607445,0.27573787688919266,0.27573787688919266,0.2677621731794095
500100054,0.02444962062833479,0.25212056462056465,0.2521205646205646,0.2363242713517858
500100055,0.027377837551370493,0.2774465424281601,0.2774465424281601,0.26750245258445066
500100056,0.012163852223652,0.2756132756132756,0.2756132756132756,0.2671359141947377
500100057,0.008802804334096246,0.2732683982683982,0.27326839826839827,0.26181401494364204
500100058,0.05350708660400829,0.3280285493827161,0.3280285493827161,0.3104263813615678
500100059,0.09956642949167192,0.5003418803418805,0.5003418803418803,0.48982042676818277
500100060,0.034110170663895954,0.24194139194139191,0.24194139194139191,0.23878650244038974
500100061,0.17225697351658636,0.3912393162393163,0.3912393162393163,0.3850088636853343
500100062,0.05302236731930126,0.20606032039855568,0.2060603203985557,0.20283089278897826
500100063,0.07234420847300735,0.3276282051282052,0.3276282051282051,0.3265213675213675
500100064,0.06839968873445285,0.2437281237281237,0.2437281237281237,0.2414771459739151
500100065,0.06111999950252685,0.26344358256122963,0.26344358256122963,0.26154664519834625
500100066,0.03048575807132987,0.25323717948717944,0.25323717948717944,0.24890959365472107
