QUESTIONNAIRE_ID,QUESTION_ID,ID,GENERATED,GROUND_TRUTH,BLEU_SCORE,BLEU_SCORE_MEAN,BLEU_SCORE_VAR
500000003,3.0,0,Strongly agree,Agree,0.0,0.0,0.0
500000003,3.0,1,Agree,Agree,1.0,0.5,0.5
500000003,3.0,2,Neutral,Agree,0.0,0.0,0.0
500000003,3.0,3,Disagree,Disagree,1.0,0.5,0.5
500000003,3.0,4,Strongly disagree,Agree,0.0,0.0,0.0
500000005,0.0,0,1,Excellent,0.0,0.0,0.0
500000005,0.0,1,2,Excellent,0.0,0.0,0.0
500000005,0.0,2,3,Excellent,0.0,0.0,0.0
500000005,0.0,3,4,Excellent,0.0,0.0,0.0
500000005,0.0,4,5,Excellent,0.0,0.0,0.0
500000005,0.0,5,6,Excellent,0.0,0.0,0.0
500000005,0.0,6,7,Excellent,0.0,0.0,0.0
500000005,0.0,7,8,Excellent,0.0,0.0,0.0
500000005,0.0,8,9,Excellent,0.0,0.0,0.0
500000005,0.0,9,10,Excellent,0.0,0.0,0.0
500000005,1.0,0,Content and delivery of the course,Laptop,0.0,0.0,0.0
500000005,1.0,1,Interactive elements and exercises,Laptop,0.0,0.0,0.0
500000005,1.0,2,Networking and meeting other learners,Laptop,0.0,0.0,0.0
500000005,1.0,3,Availability and support from instructors,Laptop,0.0,0.0,0.0
500000005,1.0,4,Access to resources and materials,Laptop,0.0,0.0,0.0
500000005,1.0,5,Other (please specify),Laptop,0.0,0.0,0.0
500100005,0.0,0,1,1,1.0,0.2,0.20000000000000004
500100005,0.0,1,2,2,1.0,0.2,0.20000000000000004
500100005,0.0,2,3,3,1.0,0.2,0.20000000000000004
500100005,0.0,3,4,4,1.0,0.2,0.2
500100005,0.0,4,5,5,1.0,0.2,0.2
500100005,0.0,5,6,1,0.0,0.0,0.0
500100005,0.0,6,7,1,0.0,0.0,0.0
500100005,0.0,7,8,1,0.0,0.0,0.0
500100005,0.0,8,9,1,0.0,0.0,0.0
500100005,0.0,9,10,1,0.0,0.0,0.0
500100005,1.0,0,Yes,Less than 1 year,0.0,0.0,0.0
500100005,1.0,1,No,Less than 1 year,0.0,0.0,0.0
500100005,2.0,0,Computer and internet,"Some required by my Role and then common Tools (Internet, Office, Networking, Mailing...)",0.0048272337370491,0.0016090779123497,7.767395184035007e-06
500100005,2.0,1,Smartphone and apps,"Some required by my Role and then common Tools (Internet, Office, Networking, Mailing...)",0.0048272337370491,0.0016090779123497,7.767395184035007e-06
500100005,2.0,2,Tablet and specific apps,"Some required by my Role and then common Tools (Internet, Office, Networking, Mailing...)",0.0113285550927239,0.0037761850309079668,4.277872016296021e-05
500100005,2.0,3,Other,Primarily required by my Role,0.0,0.0,0.0
500100006,0.0,0,Very satisfied,Mobile Phone,0.0,0.0,0.0
500100006,0.0,1,Somewhat satisfied,Mobile Phone,0.0,0.0,0.0
500100006,0.0,2,Neutral,Mobile Phone,0.0,0.0,0.0
500100006,0.0,3,Somewhat unsatisfied,Mobile Phone,0.0,0.0,0.0
500100006,0.0,4,Very unsatisfied,Mobile Phone,0.0,0.0,0.0
500100006,1.0,0,Very satisfied,Less than 1 year,0.0,0.0,0.0
500100006,1.0,1,Somewhat satisfied,Less than 1 year,0.0,0.0,0.0
500100006,1.0,2,Neutral,Less than 1 year,0.0,0.0,0.0
500100006,1.0,3,Somewhat unsatisfied,Less than 1 year,0.0,0.0,0.0
500100006,1.0,4,Very unsatisfied,Less than 1 year,0.0,0.0,0.0
500100006,2.0,0,Very satisfied,1,0.0,0.0,0.0
500100006,2.0,1,Somewhat satisfied,1,0.0,0.0,0.0
500100006,2.0,2,Neutral,1,0.0,0.0,0.0
500100006,2.0,3,Somewhat unsatisfied,1,0.0,0.0,0.0
500100006,2.0,4,Very unsatisfied,1,0.0,0.0,0.0
500100006,3.0,0,Very satisfied,Health insurance,0.0,0.0,0.0
500100006,3.0,1,Somewhat satisfied,Health insurance,0.0,0.0,0.0
500100006,3.0,2,Neutral,Health insurance,0.0,0.0,0.0
500100006,3.0,3,Somewhat unsatisfied,Health insurance,0.0,0.0,0.0
500100006,3.0,4,Very unsatisfied,Health insurance,0.0,0.0,0.0
500100006,4.0,0,"Yes, comprehensive",Yes,0.0,0.0,0.0
500100006,4.0,1,Somewhat comprehensive,Somewhat,0.1861648705529516,0.06205495685098387,0.01155245300933241
500100006,4.0,2,Neutral,Yes,0.0,0.0,0.0
500100006,4.0,3,Somewhat incomprehensive,Somewhat,0.1861648705529516,0.06205495685098387,0.01155245300933241
500100006,4.0,4,"No, incomprehensive",Yes,0.0,0.0,0.0
500100007,0.0,0,1,Executive/Senior Management,0.0,0.0,0.0
500100007,0.0,1,2,Executive/Senior Management,0.0,0.0,0.0
500100007,0.0,2,3,Executive/Senior Management,0.0,0.0,0.0
500100007,0.0,3,4,Executive/Senior Management,0.0,0.0,0.0
500100007,0.0,4,5,Executive/Senior Management,0.0,0.0,0.0
500100007,0.0,5,6,Executive/Senior Management,0.0,0.0,0.0
500100007,0.0,6,7,Executive/Senior Management,0.0,0.0,0.0
500100007,0.0,7,8,Executive/Senior Management,0.0,0.0,0.0
500100007,0.0,8,9,Executive/Senior Management,0.0,0.0,0.0
500100007,0.0,9,10,Executive/Senior Management,0.0,0.0,0.0
500100007,1.0,0,Yes,Less than 1 year,0.0,0.0,0.0
500100007,1.0,1,No,Less than 1 year,0.0,0.0,0.0
500100007,2.0,0,"Yes, fully utilized",Yes,0.0,0.0,0.0
500100007,2.0,1,"Yes, but not fully utilized",Yes,0.0,0.0,0.0
500100007,2.0,2,"No, not utilized",Yes,0.0,0.0,0.0
500100007,3.0,0,"Yes, I have a good balance",Yes,0.0,0.0,0.0
500100007,3.0,1,"Yes, but I could improve",Yes,0.0,0.0,0.0
500100007,3.0,2,"No, I do not have a good balance",Yes,0.0,0.0,0.0
500100007,4.0,0,"Yes, clear path",Yes,0.0,0.0,0.0
500100007,4.0,1,"Yes, but path could be clearer",Yes,0.0,0.0,0.0
500100007,4.0,2,"No, I do not have a clear path",Yes,0.0,0.0,0.0
500100013,0.0,0,1 - Unsatisfactory performance,Executive/Senior Management,0.0,0.0,0.0
500100013,0.0,1,2 - Marginal performance,Executive/Senior Management,0.0,0.0,0.0
500100013,0.0,2,3 - Meets expectations,Executive/Senior Management,0.0,0.0,0.0
500100013,0.0,3,4 - Exceeds expectations,Executive/Senior Management,0.0,0.0,0.0
500100013,0.0,4,5 - Far exceeds expectations,Executive/Senior Management,0.0,0.0,0.0
500100013,1.0,0,1 - Not proficient,Less than 1 year,0.1074823381273985,0.0214964676254797,0.0023104906018664847
500100013,1.0,1,2 - Somewhat proficient,Less than 1 year,0.0,0.0,0.0
500100013,1.0,2,3 - Proficient,Less than 1 year,0.0,0.0,0.0
500100013,1.0,3,4 - Exceedingly proficient,Less than 1 year,0.0,0.0,0.0
500100013,1.0,4,5 - Exceptionally proficient,Less than 1 year,0.0,0.0,0.0
500100013,2.0,0,1 - Does not work well with others,Very satisfied,0.0,0.0,0.0
500100013,2.0,1,"2 - Works well with others, but not always",Very satisfied,0.0,0.0,0.0
500100013,2.0,2,"3 - Works well with others, but not always",Very satisfied,0.0,0.0,0.0
500100013,2.0,3,"4 - Works well with others, but not always",Very satisfied,0.0,0.0,0.0
500100013,2.0,4,5 - Works extremely well with others,Very satisfied,0.0,0.0,0.0
500100013,3.0,0,1 - Does not adapt well to changes,Attention to Detail,0.0609367579321826,0.004352625566584472,0.00026523489052038713
500100013,3.0,1,"2 - Adapts to changes, but not always",Attention to Detail,0.0609367579321826,0.004352625566584472,0.00026523489052038713
500100013,3.0,2,"3 - Adapts to changes, but not always",Attention to Detail,0.0609367579321826,0.004352625566584472,0.00026523489052038713
500100013,3.0,3,"4 - Adapts to changes, but not always",Attention to Detail,0.0609367579321826,0.004352625566584472,0.00026523489052038713
500100013,3.0,4,5 - Adapts extremely well to changes,Attention to Detail,0.0680670214017967,0.004861930100128336,0.0003309371001794749
500100013,4.0,0,1 - Does not handle stress well,Communication Skills,0.0,0.0,0.0
500100013,4.0,1,"2 - Handles stress, but not always",Communication Skills,0.0,0.0,0.0
500100013,4.0,2,"3 - Handles stress, but not always",Communication Skills,0.0,0.0,0.0
500100013,4.0,3,"4 - Handles stress, but not always",Communication Skills,0.0,0.0,0.0
500100013,4.0,4,5 - Handles stress extremely well,Communication Skills,0.0,0.0,0.0
500100038,0.0,0,1,Yes,0.0,0.0,0.0
500100038,0.0,1,2,Yes,0.0,0.0,0.0
500100038,0.0,2,3,Yes,0.0,0.0,0.0
500100038,0.0,3,4,Yes,0.0,0.0,0.0
500100038,0.0,4,5,Yes,0.0,0.0,0.0
500100038,0.0,5,6,Yes,0.0,0.0,0.0
500100038,0.0,6,7,Yes,0.0,0.0,0.0
500100038,0.0,7,8,Yes,0.0,0.0,0.0
500100038,0.0,8,9,Yes,0.0,0.0,0.0
500100038,0.0,9,10,Yes,0.0,0.0,0.0
500100038,1.0,0,Very well,1,0.0,0.0,0.0
500100038,1.0,1,Somewhat well,1,0.0,0.0,0.0
500100038,1.0,2,Somewhat poorly,1,0.0,0.0,0.0
500100038,1.0,3,Very poorly,1,0.0,0.0,0.0
500100038,1.0,4,Not applicable,1,0.0,0.0,0.0
500100038,2.0,0,"Yes, enough resources and materials were provided",Addressing stereotypes and prejudices,0.0680670214017967,0.009723860200256671,0.0006618742003589498
500100038,2.0,1,"No, not enough resources and materials were provided",Addressing stereotypes and prejudices,0.0609367579321826,0.008705251133168944,0.0005304697810407743
500100038,2.0,2,Not applicable,Understanding unconscious bias,0.0,0.0,0.0
500100038,3.0,0,1,"Yes, strongly agree",0.0,0.0,0.0
500100038,3.0,1,2,"Yes, strongly agree",0.0,0.0,0.0
500100038,3.0,2,3,"Yes, strongly agree",0.0,0.0,0.0
500100038,3.0,3,4,"Yes, strongly agree",0.0,0.0,0.0
500100038,3.0,4,5,"Yes, strongly agree",0.0,0.0,0.0
500100038,3.0,5,6,"Yes, strongly agree",0.0,0.0,0.0
500100038,3.0,6,7,"Yes, strongly agree",0.0,0.0,0.0
500100038,3.0,7,8,"Yes, strongly agree",0.0,0.0,0.0
500100038,3.0,8,9,"Yes, strongly agree",0.0,0.0,0.0
500100038,3.0,9,10,"Yes, strongly agree",0.0,0.0,0.0
500100051,0.0,0,Always,Executive/Senior Management,0.0,0.0,0.0
500100051,0.0,1,Sometimes,Executive/Senior Management,0.0,0.0,0.0
500100051,0.0,2,Rarely,Executive/Senior Management,0.0,0.0,0.0
500100051,0.0,3,Never,Executive/Senior Management,0.0,0.0,0.0
500100051,1.0,0,Always,Less than 1 year,0.0,0.0,0.0
500100051,1.0,1,Sometimes,Less than 1 year,0.0,0.0,0.0
500100051,1.0,2,Rarely,Less than 1 year,0.0,0.0,0.0
500100051,1.0,3,Never,Less than 1 year,0.0,0.0,0.0
500100051,2.0,0,Always,Very often,0.0,0.0,0.0
500100051,2.0,1,Sometimes,Sometimes,1.0,0.2,0.20000000000000004
500100051,2.0,2,Rarely,Rarely,1.0,0.2,0.2
500100051,2.0,3,Never,Never,1.0,0.2,0.2
500100051,3.0,0,Always,Yes,0.0,0.0,0.0
500100051,3.0,1,Sometimes,Sometimes,1.0,0.3333333333333333,0.33333333333333337
500100051,3.0,2,Rarely,Yes,0.0,0.0,0.0
500100051,3.0,3,Never,Yes,0.0,0.0,0.0
500100059,0.0,0,1,1,1.0,0.2,0.20000000000000004
500100059,0.0,1,2,2,1.0,0.2,0.20000000000000004
500100059,0.0,2,3,3,1.0,0.2,0.20000000000000004
500100059,0.0,3,4,4,1.0,0.2,0.2
500100059,0.0,4,5,5,1.0,0.2,0.2
500100059,0.0,5,6,1,0.0,0.0,0.0
500100059,0.0,6,7,1,0.0,0.0,0.0
500100059,0.0,7,8,1,0.0,0.0,0.0
500100059,0.0,8,9,1,0.0,0.0,0.0
500100059,0.0,9,10,1,0.0,0.0,0.0
500100059,1.0,0,Strongly agree,Very poor,0.0,0.0,0.0
500100059,1.0,1,Somewhat agree,Very poor,0.0,0.0,0.0
500100059,1.0,2,Neutral,Very poor,0.0,0.0,0.0
500100059,1.0,3,Somewhat disagree,Very poor,0.0,0.0,0.0
500100059,1.0,4,Strongly disagree,Very poor,0.0,0.0,0.0
500100059,2.0,0,"Yes, definitely",Yes,0.0,0.0,0.0
500100059,2.0,1,"Mostly, but some areas could be improved",Yes,0.0,0.0,0.0
500100059,2.0,2,Neutral,Yes,0.0,0.0,0.0
500100059,2.0,3,"Mostly not, some areas need improvement",Yes,0.0,0.0,0.0
500100059,2.0,4,"No, not at all",Yes,0.0,0.0,0.0
500100059,3.0,0,Always,1,0.0,0.0,0.0
500100059,3.0,1,Most of the time,1,0.0,0.0,0.0
500100059,3.0,2,Some of the time,1,0.0,0.0,0.0
500100059,3.0,3,Rarely,1,0.0,0.0,0.0
500100059,3.0,4,Never,1,0.0,0.0,0.0
