ID,GENERATED,GROUND_TRUTH,R1_PRECISION,R1_RECALL,R1_F1_SCORE,R2_PRECISION,R2_RECALL,R2_F1_SCORE,RL_PRECISION,RL_RECALL,RL_F1_SCORE
2,The onboarding process provided me with the necessary tools and resources,What aspects of the onboarding process do you believe need improvement within the company?,0.36363636363636365,0.2857142857142857,0.32,0.2,0.15384615384615385,0.17391304347826086,0.36363636363636365,0.2857142857142857,0.32
2,The onboarding process provided me with the necessary tools and resources,How can the company enhance the onboarding experience to better support new employees?,0.2727272727272727,0.23076923076923078,0.24999999999999994,0.1,0.08333333333333333,0.0909090909090909,0.18181818181818182,0.15384615384615385,0.16666666666666669
2,The onboarding process provided me with the necessary tools and resources,Any additional comments or suggestions regarding the onboarding experience?,0.18181818181818182,0.2222222222222222,0.19999999999999998,0.1,0.125,0.11111111111111112,0.18181818181818182,0.2222222222222222,0.19999999999999998
3,The onboarding process was too short,Did you receive sufficient information and guidance during your onboarding process?,0.3333333333333333,0.18181818181818182,0.23529411764705885,0.2,0.1,0.13333333333333333,0.3333333333333333,0.18181818181818182,0.23529411764705885
3,The onboarding process was too short,Were the onboarding activities and training sessions relevant to your role and responsibilities?,0.3333333333333333,0.15384615384615385,0.21052631578947367,0.2,0.08333333333333333,0.11764705882352941,0.3333333333333333,0.15384615384615385,0.21052631578947367
3,The onboarding process was too short,How would you rate the support provided by your manager and team members during the onboarding process?,0.5,0.17647058823529413,0.2608695652173913,0.4,0.125,0.19047619047619047,0.5,0.17647058823529413,0.2608695652173913
3,The onboarding process was too short,What aspects of the onboarding process do you believe need improvement within the company?,0.5,0.21428571428571427,0.3,0.4,0.15384615384615385,0.2222222222222222,0.5,0.21428571428571427,0.3
3,The onboarding process was too short,How can the company enhance the onboarding experience to better support new employees?,0.3333333333333333,0.15384615384615385,0.21052631578947367,0.2,0.08333333333333333,0.11764705882352941,0.3333333333333333,0.15384615384615385,0.21052631578947367
3,The onboarding process was too short,Any additional comments or suggestions regarding the onboarding experience?,0.3333333333333333,0.2222222222222222,0.26666666666666666,0.2,0.125,0.15384615384615385,0.3333333333333333,0.2222222222222222,0.26666666666666666
4,The onboarding process was too long,Did you receive sufficient information and guidance during your onboarding process?,0.3333333333333333,0.18181818181818182,0.23529411764705885,0.2,0.1,0.13333333333333333,0.3333333333333333,0.18181818181818182,0.23529411764705885
4,The onboarding process was too long,Were the onboarding activities and training sessions relevant to your role and responsibilities?,0.3333333333333333,0.15384615384615385,0.21052631578947367,0.2,0.08333333333333333,0.11764705882352941,0.3333333333333333,0.15384615384615385,0.21052631578947367
4,The onboarding process was too long,How would you rate the support provided by your manager and team members during the onboarding process?,0.5,0.17647058823529413,0.2608695652173913,0.4,0.125,0.19047619047619047,0.5,0.17647058823529413,0.2608695652173913
4,The onboarding process was too long,What aspects of the onboarding process do you believe need improvement within the company?,0.5,0.21428571428571427,0.3,0.4,0.15384615384615385,0.2222222222222222,0.5,0.21428571428571427,0.3
4,The onboarding process was too long,How can the company enhance the onboarding experience to better support new employees?,0.3333333333333333,0.15384615384615385,0.21052631578947367,0.2,0.08333333333333333,0.11764705882352941,0.3333333333333333,0.15384615384615385,0.21052631578947367
4,The onboarding process was too long,Any additional comments or suggestions regarding the onboarding experience?,0.3333333333333333,0.2222222222222222,0.26666666666666666,0.2,0.125,0.15384615384615385,0.3333333333333333,0.2222222222222222,0.26666666666666666
5,The onboarding process was engaging,Did you receive sufficient information and guidance during your onboarding process?,0.4,0.18181818181818182,0.25000000000000006,0.25,0.1,0.14285714285714288,0.4,0.18181818181818182,0.25000000000000006
5,The onboarding process was engaging,Were the onboarding activities and training sessions relevant to your role and responsibilities?,0.4,0.15384615384615385,0.2222222222222222,0.25,0.08333333333333333,0.125,0.4,0.15384615384615385,0.2222222222222222
5,The onboarding process was engaging,How would you rate the support provided by your manager and team members during the onboarding process?,0.6,0.17647058823529413,0.2727272727272727,0.5,0.125,0.2,0.6,0.17647058823529413,0.2727272727272727
5,The onboarding process was engaging,What aspects of the onboarding process do you believe need improvement within the company?,0.6,0.21428571428571427,0.3157894736842105,0.5,0.15384615384615385,0.23529411764705882,0.6,0.21428571428571427,0.3157894736842105
5,The onboarding process was engaging,How can the company enhance the onboarding experience to better support new employees?,0.4,0.15384615384615385,0.2222222222222222,0.25,0.08333333333333333,0.125,0.4,0.15384615384615385,0.2222222222222222
5,The onboarding process was engaging,Any additional comments or suggestions regarding the onboarding experience?,0.4,0.2222222222222222,0.2857142857142857,0.25,0.125,0.16666666666666666,0.4,0.2222222222222222,0.2857142857142857
6,The onboarding process was informative,Did you receive sufficient information and guidance during your onboarding process?,0.6,0.2727272727272727,0.37499999999999994,0.25,0.1,0.14285714285714288,0.4,0.18181818181818182,0.25000000000000006
6,The onboarding process was informative,Were the onboarding activities and training sessions relevant to your role and responsibilities?,0.4,0.15384615384615385,0.2222222222222222,0.25,0.08333333333333333,0.125,0.4,0.15384615384615385,0.2222222222222222
6,The onboarding process was informative,How would you rate the support provided by your manager and team members during the onboarding process?,0.6,0.17647058823529413,0.2727272727272727,0.5,0.125,0.2,0.6,0.17647058823529413,0.2727272727272727
6,The onboarding process was informative,What aspects of the onboarding process do you believe need improvement within the company?,0.6,0.21428571428571427,0.3157894736842105,0.5,0.15384615384615385,0.23529411764705882,0.6,0.21428571428571427,0.3157894736842105
6,The onboarding process was informative,How can the company enhance the onboarding experience to better support new employees?,0.4,0.15384615384615385,0.2222222222222222,0.25,0.08333333333333333,0.125,0.4,0.15384615384615385,0.2222222222222222
6,The onboarding process was informative,Any additional comments or suggestions regarding the onboarding experience?,0.4,0.2222222222222222,0.2857142857142857,0.25,0.125,0.16666666666666666,0.4,0.2222222222222222,0.2857142857142857
7,The onboarding process was relevant to my job role,Did you receive sufficient information and guidance during your onboarding process?,0.2222222222222222,0.18181818181818182,0.19999999999999998,0.125,0.1,0.11111111111111112,0.2222222222222222,0.18181818181818182,0.19999999999999998
7,The onboarding process was relevant to my job role,Were the onboarding activities and training sessions relevant to your role and responsibilities?,0.5555555555555556,0.38461538461538464,0.4545454545454546,0.25,0.16666666666666666,0.2,0.5555555555555556,0.38461538461538464,0.4545454545454546
7,The onboarding process was relevant to my job role,How would you rate the support provided by your manager and team members during the onboarding process?,0.3333333333333333,0.17647058823529413,0.23076923076923078,0.25,0.125,0.16666666666666666,0.3333333333333333,0.17647058823529413,0.23076923076923078
7,The onboarding process was relevant to my job role,What aspects of the onboarding process do you believe need improvement within the company?,0.3333333333333333,0.21428571428571427,0.2608695652173913,0.25,0.15384615384615385,0.1904761904761905,0.3333333333333333,0.21428571428571427,0.2608695652173913
7,The onboarding process was relevant to my job role,How can the company enhance the onboarding experience to better support new employees?,0.3333333333333333,0.23076923076923078,0.27272727272727276,0.125,0.08333333333333333,0.1,0.3333333333333333,0.23076923076923078,0.27272727272727276
7,The onboarding process was relevant to my job role,Any additional comments or suggestions regarding the onboarding experience?,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.125,0.125,0.125,0.2222222222222222,0.2222222222222222,0.2222222222222222
