ID,GENERATED,GROUND_TRUTH,R1_PRECISION,R1_RECALL,R1_F1_SCORE,R2_PRECISION,R2_RECALL,R2_F1_SCORE,RL_PRECISION,RL_RECALL,RL_F1_SCORE
1,Do you think your leadership style is effective in making tough decisions?,Do you feel supported and motivated by your immediate supervisor?,0.25,0.3,0.2727272727272727,0.09090909090909091,0.1111111111111111,0.09999999999999999,0.25,0.3,0.2727272727272727
1,Do you think your leadership style is effective in making tough decisions?,What specific areas of leadership do you believe need improvement within the company?,0.25,0.23076923076923078,0.24000000000000002,0.09090909090909091,0.08333333333333333,0.08695652173913043,0.16666666666666666,0.15384615384615385,0.16
1,Do you think your leadership style is effective in making tough decisions?,"How can leaders within the company better communicate, inspire, and motivate their teams?",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Do you think your leadership style is effective in making tough decisions?,Any additional comments or suggestions regarding leadership effectiveness?,0.16666666666666666,0.25,0.2,0.0,0.0,0.0,0.16666666666666666,0.25,0.2
2,How would you rate your ability to delegate tasks effectively?,What is your role in the company?,0.1,0.14285714285714285,0.11764705882352941,0.0,0.0,0.0,0.1,0.14285714285714285,0.11764705882352941
2,How would you rate your ability to delegate tasks effectively?,How would you rate your immediate supervisor's leadership effectiveness?,0.6,0.6,0.6,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.6,0.6,0.6
2,How would you rate your ability to delegate tasks effectively?,Do you feel that your immediate supervisor provides clear direction and guidance to their team?,0.3,0.2,0.24,0.0,0.0,0.0,0.3,0.2,0.24
2,How would you rate your ability to delegate tasks effectively?,Do you feel supported and motivated by your immediate supervisor?,0.2,0.2,0.20000000000000004,0.0,0.0,0.0,0.2,0.2,0.20000000000000004
2,How would you rate your ability to delegate tasks effectively?,What specific areas of leadership do you believe need improvement within the company?,0.1,0.07692307692307693,0.08695652173913043,0.0,0.0,0.0,0.1,0.07692307692307693,0.08695652173913043
2,How would you rate your ability to delegate tasks effectively?,"How can leaders within the company better communicate, inspire, and motivate their teams?",0.1,0.07692307692307693,0.08695652173913043,0.0,0.0,0.0,0.1,0.07692307692307693,0.08695652173913043
2,How would you rate your ability to delegate tasks effectively?,Any additional comments or suggestions regarding leadership effectiveness?,0.1,0.125,0.11111111111111112,0.0,0.0,0.0,0.1,0.125,0.11111111111111112
3,How would you rate your ability to build and maintain strong relationships with your team members?,What is your role in the company?,0.0625,0.14285714285714285,0.08695652173913043,0.0,0.0,0.0,0.0625,0.14285714285714285,0.08695652173913043
3,How would you rate your ability to build and maintain strong relationships with your team members?,How would you rate your immediate supervisor's leadership effectiveness?,0.3125,0.5,0.38461538461538464,0.26666666666666666,0.4444444444444444,0.33333333333333337,0.3125,0.5,0.38461538461538464
3,How would you rate your ability to build and maintain strong relationships with your team members?,Do you feel that your immediate supervisor provides clear direction and guidance to their team?,0.3125,0.3333333333333333,0.3225806451612903,0.0,0.0,0.0,0.25,0.26666666666666666,0.2580645161290323
3,How would you rate your ability to build and maintain strong relationships with your team members?,Do you feel supported and motivated by your immediate supervisor?,0.1875,0.3,0.23076923076923075,0.0,0.0,0.0,0.1875,0.3,0.23076923076923075
3,How would you rate your ability to build and maintain strong relationships with your team members?,What specific areas of leadership do you believe need improvement within the company?,0.0625,0.07692307692307693,0.06896551724137931,0.0,0.0,0.0,0.0625,0.07692307692307693,0.06896551724137931
3,How would you rate your ability to build and maintain strong relationships with your team members?,"How can leaders within the company better communicate, inspire, and motivate their teams?",0.1875,0.23076923076923078,0.20689655172413793,0.0,0.0,0.0,0.1875,0.23076923076923078,0.20689655172413793
3,How would you rate your ability to build and maintain strong relationships with your team members?,Any additional comments or suggestions regarding leadership effectiveness?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,Do you believe your leadership style is effective in creating a positive work environment?,What is your role in the company?,0.21428571428571427,0.42857142857142855,0.2857142857142857,0.0,0.0,0.0,0.14285714285714285,0.2857142857142857,0.19047619047619047
4,Do you believe your leadership style is effective in creating a positive work environment?,How would you rate your immediate supervisor's leadership effectiveness?,0.2857142857142857,0.4,0.3333333333333333,0.0,0.0,0.0,0.2857142857142857,0.4,0.3333333333333333
4,Do you believe your leadership style is effective in creating a positive work environment?,Do you feel that your immediate supervisor provides clear direction and guidance to their team?,0.21428571428571427,0.2,0.20689655172413796,0.07692307692307693,0.07142857142857142,0.07407407407407408,0.21428571428571427,0.2,0.20689655172413796
4,Do you believe your leadership style is effective in creating a positive work environment?,Do you feel supported and motivated by your immediate supervisor?,0.21428571428571427,0.3,0.25,0.07692307692307693,0.1111111111111111,0.09090909090909093,0.21428571428571427,0.3,0.25
4,Do you believe your leadership style is effective in creating a positive work environment?,What specific areas of leadership do you believe need improvement within the company?,0.2857142857142857,0.3076923076923077,0.29629629629629634,0.15384615384615385,0.16666666666666666,0.16,0.21428571428571427,0.23076923076923078,0.22222222222222224
4,Do you believe your leadership style is effective in creating a positive work environment?,"How can leaders within the company better communicate, inspire, and motivate their teams?",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,Do you believe your leadership style is effective in creating a positive work environment?,Any additional comments or suggestions regarding leadership effectiveness?,0.14285714285714285,0.25,0.18181818181818182,0.0,0.0,0.0,0.14285714285714285,0.25,0.18181818181818182
5,Do you think your leadership style is effective in driving innovation and change?,What is your role in the company?,0.23076923076923078,0.42857142857142855,0.3,0.0,0.0,0.0,0.15384615384615385,0.2857142857142857,0.2
5,Do you think your leadership style is effective in driving innovation and change?,How would you rate your immediate supervisor's leadership effectiveness?,0.3076923076923077,0.4,0.34782608695652173,0.0,0.0,0.0,0.3076923076923077,0.4,0.34782608695652173
5,Do you think your leadership style is effective in driving innovation and change?,Do you feel that your immediate supervisor provides clear direction and guidance to their team?,0.3076923076923077,0.26666666666666666,0.28571428571428575,0.08333333333333333,0.07142857142857142,0.07692307692307691,0.3076923076923077,0.26666666666666666,0.28571428571428575
5,Do you think your leadership style is effective in driving innovation and change?,Do you feel supported and motivated by your immediate supervisor?,0.3076923076923077,0.4,0.34782608695652173,0.08333333333333333,0.1111111111111111,0.09523809523809525,0.23076923076923078,0.3,0.2608695652173913
5,Do you think your leadership style is effective in driving innovation and change?,What specific areas of leadership do you believe need improvement within the company?,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.15384615384615385,0.15384615384615385,0.15384615384615385
5,Do you think your leadership style is effective in driving innovation and change?,"How can leaders within the company better communicate, inspire, and motivate their teams?",0.07692307692307693,0.07692307692307693,0.07692307692307693,0.0,0.0,0.0,0.07692307692307693,0.07692307692307693,0.07692307692307693
5,Do you think your leadership style is effective in driving innovation and change?,Any additional comments or suggestions regarding leadership effectiveness?,0.15384615384615385,0.25,0.1904761904761905,0.0,0.0,0.0,0.15384615384615385,0.25,0.1904761904761905
6,What do you think is the most important quality for a leader to possess?,What is your role in the company?,0.21428571428571427,0.42857142857142855,0.2857142857142857,0.0,0.0,0.0,0.21428571428571427,0.42857142857142855,0.2857142857142857
6,What do you think is the most important quality for a leader to possess?,How would you rate your immediate supervisor's leadership effectiveness?,0.07142857142857142,0.1,0.08333333333333333,0.0,0.0,0.0,0.07142857142857142,0.1,0.08333333333333333
6,What do you think is the most important quality for a leader to possess?,Do you feel that your immediate supervisor provides clear direction and guidance to their team?,0.21428571428571427,0.2,0.20689655172413796,0.07692307692307693,0.07142857142857142,0.07407407407407408,0.21428571428571427,0.2,0.20689655172413796
6,What do you think is the most important quality for a leader to possess?,Do you feel supported and motivated by your immediate supervisor?,0.14285714285714285,0.2,0.16666666666666666,0.07692307692307693,0.1111111111111111,0.09090909090909093,0.14285714285714285,0.2,0.16666666666666666
6,What do you think is the most important quality for a leader to possess?,What specific areas of leadership do you believe need improvement within the company?,0.2857142857142857,0.3076923076923077,0.29629629629629634,0.07692307692307693,0.08333333333333333,0.08,0.2857142857142857,0.3076923076923077,0.29629629629629634
6,What do you think is the most important quality for a leader to possess?,"How can leaders within the company better communicate, inspire, and motivate their teams?",0.14285714285714285,0.15384615384615385,0.14814814814814817,0.0,0.0,0.0,0.07142857142857142,0.07692307692307693,0.07407407407407408
6,What do you think is the most important quality for a leader to possess?,Any additional comments or suggestions regarding leadership effectiveness?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
