ID,GENERATED,GROUND_TRUTH,R1_PRECISION,R1_RECALL,R1_F1_SCORE,R2_PRECISION,R2_RECALL,R2_F1_SCORE,RL_PRECISION,RL_RECALL,RL_F1_SCORE
1,What are your top three values that you want your career to reflect?,Have you had discussions with your manager or HR about your career goals and development opportunities within the company?,0.3076923076923077,0.21052631578947367,0.25,0.08333333333333333,0.05555555555555555,0.06666666666666667,0.23076923076923078,0.15789473684210525,0.18749999999999997
1,What are your top three values that you want your career to reflect?,"How much effective you think, from 1 to 5, the communication around career opportunity is within the company?",0.23076923076923078,0.16666666666666666,0.1935483870967742,0.0,0.0,0.0,0.15384615384615385,0.1111111111111111,0.12903225806451615
1,What are your top three values that you want your career to reflect?,How can the company better communicate and support employees in exploring and pursuing their career goals?,0.07692307692307693,0.0625,0.06896551724137931,0.0,0.0,0.0,0.07692307692307693,0.0625,0.06896551724137931
2,What are the most important skills or qualifications you need to achieve your career goals?,What is Job Level in the company?,0.13333333333333333,0.2857142857142857,0.18181818181818182,0.0,0.0,0.0,0.13333333333333333,0.2857142857142857,0.18181818181818182
2,What are the most important skills or qualifications you need to achieve your career goals?,How long have you been with the company?,0.13333333333333333,0.25,0.1739130434782609,0.0,0.0,0.0,0.06666666666666667,0.125,0.08695652173913045
2,What are the most important skills or qualifications you need to achieve your career goals?,"Rate, from 1 to 5, if there are enough opportunity for vertical career advancement in your company?",0.26666666666666666,0.23529411764705882,0.25,0.0,0.0,0.0,0.13333333333333333,0.11764705882352941,0.125
2,What are the most important skills or qualifications you need to achieve your career goals?,"Rate, from 1 to 5, if there are enough opportunity for horizontal career advancement in your company?",0.26666666666666666,0.23529411764705882,0.25,0.0,0.0,0.0,0.13333333333333333,0.11764705882352941,0.125
2,What are the most important skills or qualifications you need to achieve your career goals?,Have you had discussions with your manager or HR about your career goals and development opportunities within the company?,0.4,0.3157894736842105,0.35294117647058826,0.14285714285714285,0.1111111111111111,0.125,0.26666666666666666,0.21052631578947367,0.23529411764705882
2,What are the most important skills or qualifications you need to achieve your career goals?,"How much effective you think, from 1 to 5, the communication around career opportunity is within the company?",0.26666666666666666,0.2222222222222222,0.2424242424242424,0.0,0.0,0.0,0.2,0.16666666666666666,0.1818181818181818
2,What are the most important skills or qualifications you need to achieve your career goals?,How can the company better communicate and support employees in exploring and pursuing their career goals?,0.2,0.1875,0.19354838709677422,0.07142857142857142,0.06666666666666667,0.0689655172413793,0.2,0.1875,0.19354838709677422
3,What are the biggest obstacles you face in achieving your career goals?,What is Job Level in the company?,0.25,0.42857142857142855,0.3157894736842105,0.0,0.0,0.0,0.16666666666666666,0.2857142857142857,0.2105263157894737
3,What are the biggest obstacles you face in achieving your career goals?,How long have you been with the company?,0.16666666666666666,0.25,0.2,0.0,0.0,0.0,0.08333333333333333,0.125,0.1
3,What are the biggest obstacles you face in achieving your career goals?,"Rate, from 1 to 5, if there are enough opportunity for vertical career advancement in your company?",0.3333333333333333,0.23529411764705882,0.27586206896551724,0.0,0.0,0.0,0.25,0.17647058823529413,0.20689655172413793
3,What are the biggest obstacles you face in achieving your career goals?,"Rate, from 1 to 5, if there are enough opportunity for horizontal career advancement in your company?",0.3333333333333333,0.23529411764705882,0.27586206896551724,0.0,0.0,0.0,0.25,0.17647058823529413,0.20689655172413793
3,What are the biggest obstacles you face in achieving your career goals?,Have you had discussions with your manager or HR about your career goals and development opportunities within the company?,0.4166666666666667,0.2631578947368421,0.3225806451612903,0.18181818181818182,0.1111111111111111,0.13793103448275862,0.3333333333333333,0.21052631578947367,0.2580645161290323
3,What are the biggest obstacles you face in achieving your career goals?,"How much effective you think, from 1 to 5, the communication around career opportunity is within the company?",0.25,0.16666666666666666,0.2,0.0,0.0,0.0,0.16666666666666666,0.1111111111111111,0.13333333333333333
3,What are the biggest obstacles you face in achieving your career goals?,How can the company better communicate and support employees in exploring and pursuing their career goals?,0.3333333333333333,0.25,0.28571428571428575,0.09090909090909091,0.06666666666666667,0.07692307692307691,0.3333333333333333,0.25,0.28571428571428575
4,What are the most important factors you consider when evaluating a job or career opportunity?,What is Job Level in the company?,0.2,0.42857142857142855,0.27272727272727276,0.0,0.0,0.0,0.13333333333333333,0.2857142857142857,0.18181818181818182
4,What are the most important factors you consider when evaluating a job or career opportunity?,How long have you been with the company?,0.13333333333333333,0.25,0.1739130434782609,0.0,0.0,0.0,0.06666666666666667,0.125,0.08695652173913045
4,What are the most important factors you consider when evaluating a job or career opportunity?,"Rate, from 1 to 5, if there are enough opportunity for vertical career advancement in your company?",0.2,0.17647058823529413,0.18750000000000003,0.0,0.0,0.0,0.13333333333333333,0.11764705882352941,0.125
4,What are the most important factors you consider when evaluating a job or career opportunity?,"Rate, from 1 to 5, if there are enough opportunity for horizontal career advancement in your company?",0.2,0.17647058823529413,0.18750000000000003,0.0,0.0,0.0,0.13333333333333333,0.11764705882352941,0.125
4,What are the most important factors you consider when evaluating a job or career opportunity?,Have you had discussions with your manager or HR about your career goals and development opportunities within the company?,0.3333333333333333,0.2631578947368421,0.29411764705882354,0.0,0.0,0.0,0.26666666666666666,0.21052631578947367,0.23529411764705882
4,What are the most important factors you consider when evaluating a job or career opportunity?,"How much effective you think, from 1 to 5, the communication around career opportunity is within the company?",0.26666666666666666,0.2222222222222222,0.2424242424242424,0.07142857142857142,0.058823529411764705,0.06451612903225808,0.2,0.16666666666666666,0.1818181818181818
4,What are the most important factors you consider when evaluating a job or career opportunity?,How can the company better communicate and support employees in exploring and pursuing their career goals?,0.13333333333333333,0.125,0.12903225806451615,0.0,0.0,0.0,0.13333333333333333,0.125,0.12903225806451615
5,What are the most important skills or qualities you look for in a mentor or role model?,What is Job Level in the company?,0.17647058823529413,0.42857142857142855,0.25,0.0,0.0,0.0,0.11764705882352941,0.2857142857142857,0.16666666666666666
5,What are the most important skills or qualities you look for in a mentor or role model?,How long have you been with the company?,0.11764705882352941,0.25,0.15999999999999998,0.0,0.0,0.0,0.058823529411764705,0.125,0.07999999999999999
5,What are the most important skills or qualities you look for in a mentor or role model?,"Rate, from 1 to 5, if there are enough opportunity for vertical career advancement in your company?",0.17647058823529413,0.17647058823529413,0.17647058823529413,0.0,0.0,0.0,0.17647058823529413,0.17647058823529413,0.17647058823529413
5,What are the most important skills or qualities you look for in a mentor or role model?,"Rate, from 1 to 5, if there are enough opportunity for horizontal career advancement in your company?",0.17647058823529413,0.17647058823529413,0.17647058823529413,0.0,0.0,0.0,0.17647058823529413,0.17647058823529413,0.17647058823529413
5,What are the most important skills or qualities you look for in a mentor or role model?,Have you had discussions with your manager or HR about your career goals and development opportunities within the company?,0.17647058823529413,0.15789473684210525,0.16666666666666669,0.0,0.0,0.0,0.11764705882352941,0.10526315789473684,0.1111111111111111
5,What are the most important skills or qualities you look for in a mentor or role model?,"How much effective you think, from 1 to 5, the communication around career opportunity is within the company?",0.11764705882352941,0.1111111111111111,0.11428571428571428,0.0,0.0,0.0,0.058823529411764705,0.05555555555555555,0.05714285714285714
5,What are the most important skills or qualities you look for in a mentor or role model?,How can the company better communicate and support employees in exploring and pursuing their career goals?,0.11764705882352941,0.125,0.12121212121212122,0.0,0.0,0.0,0.11764705882352941,0.125,0.12121212121212122
6,What are the most important steps you can take to achieve your career goals?,What is Job Level in the company?,0.14285714285714285,0.2857142857142857,0.19047619047619047,0.0,0.0,0.0,0.14285714285714285,0.2857142857142857,0.19047619047619047
6,What are the most important steps you can take to achieve your career goals?,How long have you been with the company?,0.14285714285714285,0.25,0.18181818181818182,0.0,0.0,0.0,0.07142857142857142,0.125,0.09090909090909091
6,What are the most important steps you can take to achieve your career goals?,"Rate, from 1 to 5, if there are enough opportunity for vertical career advancement in your company?",0.2857142857142857,0.23529411764705882,0.2580645161290323,0.0,0.0,0.0,0.14285714285714285,0.11764705882352941,0.12903225806451615
6,What are the most important steps you can take to achieve your career goals?,"Rate, from 1 to 5, if there are enough opportunity for horizontal career advancement in your company?",0.2857142857142857,0.23529411764705882,0.2580645161290323,0.0,0.0,0.0,0.14285714285714285,0.11764705882352941,0.12903225806451615
6,What are the most important steps you can take to achieve your career goals?,Have you had discussions with your manager or HR about your career goals and development opportunities within the company?,0.35714285714285715,0.2631578947368421,0.30303030303030304,0.15384615384615385,0.1111111111111111,0.12903225806451615,0.2857142857142857,0.21052631578947367,0.24242424242424243
6,What are the most important steps you can take to achieve your career goals?,"How much effective you think, from 1 to 5, the communication around career opportunity is within the company?",0.2857142857142857,0.2222222222222222,0.25,0.0,0.0,0.0,0.21428571428571427,0.16666666666666666,0.1875
6,What are the most important steps you can take to achieve your career goals?,How can the company better communicate and support employees in exploring and pursuing their career goals?,0.2857142857142857,0.25,0.26666666666666666,0.07692307692307693,0.06666666666666667,0.07142857142857144,0.21428571428571427,0.1875,0.19999999999999998
