QUESTIONNAIRE_ID,CONVERSION_ERROR,IS_JSON,ERROR_MESSAGE,GENERATED_QUESTIONNAIRES,QUESTIONS_WITH_MISSING_ANSWERS,NOT_UNIOUE_QUESTION_CODES,GENERATED_QUESTION_NUMBER,QUESTION_NUMBER_DEVIATION,QUESTION_NUMBER_DEVIATION_FROM_SAMPLE,AVERAGE_GENERATED_ANSWER_NUMBER,AVERAGE_ANSWER_NUMBER_DEVIATION
500100013,True,False,Expecting property name enclosed in double quotes: line 1 column 176 (char 175),-1,-1,0,0,0,-1,0,0
500100014,True,False,Expecting value: line 1 column 87 (char 86),-1,-1,0,0,0,-1,0,0
500100015,True,False,Expecting value: line 1 column 88 (char 87),-1,-1,0,0,0,-1,0,0
500100016,True,False,"Expecting ',' delimiter: line 1 column 121 (char 120)",-1,-1,0,0,0,-1,0,0
500100017,True,False,Expecting ':' delimiter: line 1 column 88 (char 87),-1,-1,0,0,0,-1,0,0
500100018,True,False,Expecting value: line 1 column 88 (char 87),-1,-1,0,0,0,-1,0,0
500100019,True,False,Expecting ':' delimiter: line 1 column 91 (char 90),-1,-1,0,0,0,-1,0,0
500100020,True,False,Expecting property name enclosed in double quotes: line 1 column 211 (char 210),-1,-1,0,0,0,-1,0,0
500100021,True,False,Invalid control character at: line 2 column 12 (char 154),-1,-1,0,0,0,-1,0,0
500100022,True,False,Expecting ':' delimiter: line 1 column 154 (char 153),-1,-1,0,0,0,-1,0,0
500100023,True,False,Expecting ':' delimiter: line 1 column 86 (char 85),-1,-1,0,0,0,-1,0,0
500100024,True,False,Expecting ':' delimiter: line 1 column 86 (char 85),-1,-1,0,0,0,-1,0,0
500100025,True,False,Expecting ':' delimiter: line 1 column 149 (char 148),-1,-1,0,0,0,-1,0,0
500100026,True,False,Expecting ':' delimiter: line 1 column 100 (char 99),-1,-1,0,0,0,-1,0,0
500100027,True,False,Expecting property name enclosed in double quotes: line 1 column 118 (char 117),-1,-1,0,0,0,-1,0,0
500100028,True,False,Expecting value: line 1 column 71 (char 70),-1,-1,0,0,0,-1,0,0
500100029,True,False,Expecting ':' delimiter: line 1 column 87 (char 86),-1,-1,0,0,0,-1,0,0
500100030,True,False,Extra data: line 3 column 1 (char 162),-1,-1,0,0,0,-1,0,0
500100031,True,False,Expecting ':' delimiter: line 1 column 92 (char 91),-1,-1,0,0,0,-1,0,0
500100032,True,False,Expecting ':' delimiter: line 1 column 148 (char 147),-1,-1,0,0,0,-1,0,0
500100033,True,False,Expecting ':' delimiter: line 1 column 90 (char 89),-1,-1,0,0,0,-1,0,0
500100034,True,False,Expecting ':' delimiter: line 1 column 119 (char 118),-1,-1,0,0,0,-1,0,0
500100035,True,False,Expecting property name enclosed in double quotes: line 1 column 201 (char 200),-1,-1,0,0,0,-1,0,0
500100036,True,False,Expecting ':' delimiter: line 1 column 102 (char 101),-1,-1,0,0,0,-1,0,0
500100037,True,False,Expecting ':' delimiter: line 1 column 123 (char 122),-1,-1,0,0,0,-1,0,0
500100038,True,False,Expecting property name enclosed in double quotes: line 1 column 202 (char 201),-1,-1,0,0,0,-1,0,0
500100039,True,False,Expecting property name enclosed in double quotes: line 1 column 193 (char 192),-1,-1,0,0,0,-1,0,0
500100040,True,False,Expecting ':' delimiter: line 1 column 88 (char 87),-1,-1,0,0,0,-1,0,0
500100041,True,False,Expecting property name enclosed in double quotes: line 1 column 206 (char 205),-1,-1,0,0,0,-1,0,0
500100042,True,False,Expecting property name enclosed in double quotes: line 1 column 138 (char 137),-1,-1,0,0,0,-1,0,0
500100043,True,False,Expecting ':' delimiter: line 1 column 85 (char 84),-1,-1,0,0,0,-1,0,0
500100044,True,False,Expecting ':' delimiter: line 1 column 82 (char 81),-1,-1,0,0,0,-1,0,0
500100045,True,False,Expecting property name enclosed in double quotes: line 1 column 179 (char 178),-1,-1,0,0,0,-1,0,0
500100046,True,False,Expecting ':' delimiter: line 1 column 90 (char 89),-1,-1,0,0,0,-1,0,0
500100047,True,False,Expecting ':' delimiter: line 1 column 89 (char 88),-1,-1,0,0,0,-1,0,0
500100048,True,False,Expecting property name enclosed in double quotes: line 1 column 211 (char 210),-1,-1,0,0,0,-1,0,0
500100049,True,False,Expecting ':' delimiter: line 1 column 78 (char 77),-1,-1,0,0,0,-1,0,0
500100050,True,False,Expecting value: line 1 column 90 (char 89),-1,-1,0,0,0,-1,0,0
500100051,True,False,Expecting value: line 1 column 87 (char 86),-1,-1,0,0,0,-1,0,0
500100052,True,False,Expecting ':' delimiter: line 1 column 89 (char 88),-1,-1,0,0,0,-1,0,0
500100053,True,False,Expecting property name enclosed in double quotes: line 1 column 210 (char 209),-1,-1,0,0,0,-1,0,0
500100054,True,False,Expecting value: line 1 column 85 (char 84),-1,-1,0,0,0,-1,0,0
500100055,True,False,Expecting ':' delimiter: line 1 column 88 (char 87),-1,-1,0,0,0,-1,0,0
500100056,True,False,Expecting ':' delimiter: line 1 column 123 (char 122),-1,-1,0,0,0,-1,0,0
500100057,True,False,Expecting ':' delimiter: line 1 column 88 (char 87),-1,-1,0,0,0,-1,0,0
500100058,True,False,Expecting ':' delimiter: line 1 column 151 (char 150),-1,-1,0,0,0,-1,0,0
500100059,True,False,Expecting ':' delimiter: line 1 column 153 (char 152),-1,-1,0,0,0,-1,0,0
500100060,True,False,Expecting ':' delimiter: line 1 column 86 (char 85),-1,-1,0,0,0,-1,0,0
500100061,True,False,Expecting ':' delimiter: line 1 column 86 (char 85),-1,-1,0,0,0,-1,0,0
500100062,True,False,"Expecting ',' delimiter: line 1 column 115 (char 114)",-1,-1,0,0,0,-1,0,0
500100063,True,False,Expecting value: line 1 column 85 (char 84),-1,-1,0,0,0,-1,0,0
500100064,True,False,Expecting value: line 1 column 71 (char 70),-1,-1,0,0,0,-1,0,0
500100065,True,False,"Expecting ',' delimiter: line 1 column 167 (char 166)",-1,-1,0,0,0,-1,0,0
500100066,True,False,Expecting value: line 1 column 78 (char 77),-1,-1,0,0,0,-1,0,0
