QUESTIONNAIRE_ID,CONVERSION_ERROR,IS_JSON,ERROR_MESSAGE,GENERATED_QUESTIONNAIRES,QUESTIONS_WITH_MISSING_ANSWERS,NOT_UNIOUE_QUESTION_CODES,GENERATED_QUESTION_NUMBER,QUESTION_NUMBER_DEVIATION,QUESTION_NUMBER_DEVIATION_FROM_SAMPLE,AVERAGE_GENERATED_ANSWER_NUMBER,AVERAGE_ANSWER_NUMBER_DEVIATION
500100007,False,True,,1,-1,0,14,0,-5.0,3.9285714285714284,-0.714285714285714
500100008,False,True,,1,-1,0,10,0,-2.0,2.8,1.7000000000000002
500100009,False,True,,1,-1,0,7,0,-1.0,3.0,1.1428571428571432
500100010,False,True,,1,-1,0,10,0,4.0,4.2,-0.20000000000000018
500100011,False,True,,1,-1,0,9,0,2.0,2.6666666666666665,1.7777777777777781
500100012,True,False,"Expecting ',' delimiter: line 1 column 1389 (char 1388)",-1,-1,0,0,0,-1.0,0.0,0.0
500100013,False,True,,1,-1,0,10,0,-3.0,2.0,3.3
500100014,False,True,,1,-1,0,10,0,-3.0,4.0,-0.7999999999999998
500100015,False,True,,1,-1,0,6,0,1.0,3.0,1.333333333333333
500100016,False,True,,1,-1,0,5,0,4.0,5.0,-0.7999999999999998
500100017,False,True,,1,-1,0,7,0,-1.0,2.7142857142857144,0.0
500100018,False,True,,1,-1,0,9,0,1.0,3.2222222222222223,0.7777777777777777
500100019,False,True,,1,-1,0,7,0,-2.0,3.142857142857143,0.5714285714285716
500100020,False,True,,1,-1,0,5,0,2.0,1.8,0.19999999999999996
500100021,False,True,,1,-1,0,6,0,-1.0,2.3333333333333335,0.6666666666666665
500100022,False,True,,1,-1,0,7,0,0.0,2.2857142857142856,0.7142857142857144
500100023,False,True,,1,-1,0,7,0,9.0,2.0,2.2857142857142856
500100024,False,True,,1,-1,0,6,0,3.0,4.166666666666667,-0.5000000000000004
500100025,False,True,,1,-1,0,8,0,-1.0,2.75,-0.375
500100026,False,True,,1,-1,0,10,0,-1.0,3.9,-1.2999999999999998
500100027,True,False,"Expecting ',' delimiter: line 1 column 6534 (char 6533)",-1,-1,0,0,0,-1.0,0.0,0.0
500100028,False,True,,1,-1,0,7,0,0.0,2.7142857142857144,1.4285714285714288
500100029,False,True,,1,-1,0,7,0,0.0,3.2857142857142856,0.4285714285714288
500100030,False,True,,1,-1,0,6,0,-1.0,4.5,-1.3333333333333335
500100031,False,True,,1,-1,0,7,0,5.0,2.2857142857142856,0.4285714285714288
500100032,False,True,,1,-1,0,8,0,-3.0,3.75,0.375
500100033,False,True,,1,-1,0,7,0,3.0,5.142857142857143,-2.1428571428571432
500100034,False,True,,1,-1,0,6,0,-1.0,2.3333333333333335,0.0
500100035,False,True,,1,-1,0,6,0,1.0,2.6666666666666665,-0.5
500100036,False,True,,1,-1,0,8,0,-3.0,4.0,-0.625
500100037,False,True,,1,-1,0,14,0,-7.0,4.285714285714286,0.07142857142857117
500100038,False,True,,1,-1,0,7,0,-2.0,4.714285714285714,-1.285714285714286
500100039,False,True,,1,-1,0,7,0,0.0,3.2857142857142856,0.0
500100040,True,False,"Expecting ',' delimiter: line 1 column 1475 (char 1474)",-1,-1,0,0,0,-1.0,0.0,0.0
500100041,False,True,,1,-1,0,11,0,-4.0,3.5454545454545454,-0.5454545454545454
500100042,False,True,,1,-1,0,8,0,0.0,3.25,-0.25
500100043,False,True,,1,-1,0,5,0,5.0,1.6,1.1999999999999997
500100044,False,True,,1,-1,0,5,0,0.0,2.6,1.4
500100045,True,False,Unterminated string starting at: line 1 column 258 (char 257),-1,-1,0,0,0,-1.0,0.0,0.0
500100046,False,True,,1,-1,0,6,0,1.0,2.3333333333333335,0.16666666666666652
500100047,False,True,,1,-1,0,5,0,0.0,2.2,0.3999999999999999
500100048,False,True,,1,-1,0,7,1,0.0,3.5714285714285716,-0.8214285714285716
500100049,False,True,,1,-1,0,6,0,2.0,2.5,-0.6666666666666667
500100050,False,True,,1,-1,0,5,0,9.0,3.8,-1.0
500100051,True,False,"Expecting ',' delimiter: line 1 column 2053 (char 2052)",-1,-1,0,0,0,-1.0,0.0,0.0
500100052,True,False,"Expecting ',' delimiter: line 1 column 1844 (char 1843)",-1,-1,0,0,0,-1.0,0.0,0.0
500100053,False,True,,1,-1,0,8,0,2.0,2.625,0.125
500100054,True,False,"Expecting ',' delimiter: line 1 column 1814 (char 1813)",-1,-1,0,0,0,-1.0,0.0,0.0
500100055,False,True,,1,-1,0,6,0,1.0,1.8333333333333333,2.833333333333334
500100056,False,True,,1,-1,0,5,0,-1.0,2.0,1.6
500100057,False,True,,1,-1,0,7,0,0.0,3.142857142857143,1.8571428571428572
500100058,False,True,,1,-1,0,7,0,-2.0,2.142857142857143,1.7142857142857144
500100059,False,True,,1,-1,0,7,0,7.0,3.0,0.2857142857142856
500100060,False,True,,1,-1,0,7,0,-1.0,2.857142857142857,1.1428571428571428
500100061,True,False,"Expecting ',' delimiter: line 1 column 1939 (char 1938)",-1,-1,0,0,0,-1.0,0.0,0.0
500100062,False,True,,1,-1,0,8,0,-1.0,2.75,1.625
500100063,False,True,,1,-1,0,6,0,5.0,3.0,1.833333333333333
500100064,False,True,,1,-1,0,5,0,2.0,3.0,0.7999999999999998
500100065,True,False,"Expecting ',' delimiter: line 1 column 1807 (char 1806)",-1,-1,0,0,0,-1.0,0.0,0.0
500100066,False,True,,1,-1,0,7,0,0.0,3.4285714285714284,0.5714285714285716
